sim_id,pity_threshold,player_type,tier,drop_rate,tier_revenue_contribution
709,90,Casual,Rare,0.15,3.0228046688815273
709,90,Casual,Epic,0.04,27.746823246340792
709,90,Casual,Legendary,0.01,20.320606017827245
710,90,Whale,Common,0.5,0.5895272617808179
710,90,Whale,Rare,0.15,1.019756758764592
710,90,Whale,Epic,0.04,9.332860504144442
710,90,Whale,Legendary,0.01,18.714276584167475
710,90,Casual,Common,0.5,0.6638764590161192
710,90,Casual,Rare,0.15,0.6503362562660326
710,90,Casual,Epic,0.04,0.9361613105176809
710,90,Casual,Legendary,0.01,1.4526951528451255
711,90,Whale,Common,0.5,0.35068703990788996
711,90,Whale,Rare,0.15,1.1654907507287693
711,90,Whale,Epic,0.04,7.740397920676909
711,90,Whale,Legendary,0.01,23.82217706946168
711,90,Casual,Common,0.5,0.927189971073324
711,90,Casual,Rare,0.15,1.8118547595002539
711,90,Casual,Epic,0.04,53.45675181047878
711,90,Casual,Legendary,0.01,48.92998472683542
712,90,Whale,Common,0.5,0.20011393816733902
712,90,Whale,Rare,0.15,2.128486633468022
712,90,Whale,Epic,0.04,18.902405562577854
712,90,Whale,Legendary,0.01,44.79784659005776
712,90,Casual,Common,0.5,0.5858293798539348
712,90,Casual,Rare,0.15,26.306082613777374
712,90,Casual,Epic,0.04,14.458556275431192
712,90,Casual,Legendary,0.01,30.25656512258125
713,90,Whale,Common,0.5,0.13385331845970935
713,90,Whale,Rare,0.15,13.804230446788345
713,90,Whale,Epic,0.04,13.654827858214615
713,90,Whale,Legendary,0.01,17.461753317311388
713,90,Casual,Common,0.5,0.38771922487518506
713,90,Casual,Rare,0.15,1.5384095703083471
713,90,Casual,Epic,0.04,9.893426888431728
713,90,Casual,Legendary,0.01,14.889808315796895
714,90,Whale,Common,0.5,0.1507462531779787
714,90,Whale,Rare,0.15,7.381771081593332
714,90,Whale,Epic,0.04,16.504354317141058
714,90,Whale,Legendary,0.01,5.931407629125927
714,90,Casual,Common,0.5,0.97199852980451
714,90,Casual,Rare,0.15,5.144526624132764
714,90,Casual,Epic,0.04,10.842454842513064
714,90,Casual,Legendary,0.01,16.827680215239084
715,90,Whale,Common,0.5,1.861823411082101
715,90,Whale,Rare,0.15,1.0907722598372418
715,90,Whale,Epic,0.04,25.81764514663594
715,90,Whale,Legendary,0.01,45.7223390127656
715,90,Casual,Common,0.5,1.547473560515715
715,90,Casual,Rare,0.15,2.1940977388067626
715,90,Casual,Epic,0.04,14.001779547609944
715,90,Casual,Legendary,0.01,35.47968209524042
716,90,Whale,Common,0.5,1.0709526246797185
716,90,Whale,Rare,0.15,2.2221972297066594
716,90,Whale,Epic,0.04,3.542337935091178
716,90,Whale,Legendary,0.01,19.766143799900487
716,90,Casual,Common,0.5,0.9431610793102793
716,90,Casual,Rare,0.15,2.72540036084363
716,90,Casual,Epic,0.04,5.03649533603375
716,90,Casual,Legendary,0.01,19.335481894044907
717,90,Whale,Common,0.5,0.895266022825481
717,90,Whale,Rare,0.15,2.0134201243602594
717,90,Whale,Epic,0.04,5.606768328008671
717,90,Whale,Legendary,0.01,20.891486992599543
717,90,Casual,Common,0.5,0.9848400906676412
717,90,Casual,Rare,0.15,13.945108903377333
717,90,Casual,Epic,0.04,22.26512148590198
717,90,Casual,Legendary,0.01,106.43477940940146
718,90,Whale,Common,0.5,0.4164489104732889
718,90,Whale,Rare,0.15,1.286431513264044
718,90,Whale,Epic,0.04,3.842243682979687
718,90,Whale,Legendary,0.01,2.9871524196225354
718,90,Casual,Common,0.5,0.3726908323964464
718,90,Casual,Rare,0.15,5.064477683522623
718,90,Casual,Epic,0.04,6.496109256669749
718,90,Casual,Legendary,0.01,42.623420723489836
719,90,Whale,Common,0.5,0.43274438166247786
719,90,Whale,Rare,0.15,0.4335973384472566
719,90,Whale,Epic,0.04,4.387873435287253
719,90,Whale,Legendary,0.01,31.984947531626894
719,90,Casual,Common,0.5,3.224735801532414
719,90,Casual,Rare,0.15,22.39713438264642
719,90,Casual,Epic,0.04,16.32602267010851
719,90,Casual,Legendary,0.01,146.1525951655434
720,90,Whale,Common,0.5,0.12516270642002378
720,90,Whale,Rare,0.15,0.7037239192722246
720,90,Whale,Epic,0.04,6.4489771610896955
720,90,Whale,Legendary,0.01,24.08466648792699
720,90,Casual,Common,0.5,0.6549428034603779
720,90,Casual,Rare,0.15,4.402400209421432
720,90,Casual,Epic,0.04,12.277114867506842
720,90,Casual,Legendary,0.01,58.62663888147639
721,90,Whale,Common,0.5,1.2295377397084617
721,90,Whale,Rare,0.15,13.769457056344061
721,90,Whale,Epic,0.04,15.449232320771415
721,90,Whale,Legendary,0.01,8.305556172022007
721,90,Casual,Common,0.5,0.539177460586726
721,90,Casual,Rare,0.15,11.888894811029493
721,90,Casual,Epic,0.04,18.75588789373246
721,90,Casual,Legendary,0.01,20.020541714895085
722,90,Whale,Common,0.5,0.22170172920210615
722,90,Whale,Rare,0.15,0.6547322323032185
722,90,Whale,Epic,0.04,4.864838282284126
722,90,Whale,Legendary,0.01,25.90507676230038
722,90,Casual,Common,0.5,0.3605996276477876
722,90,Casual,Rare,0.15,6.303593929682478
722,90,Casual,Epic,0.04,3.7789043775886624
722,90,Casual,Legendary,0.01,314.07380831842937
723,90,Whale,Common,0.5,0.9529190179137514
723,90,Whale,Rare,0.15,0.8771098867732349
723,90,Whale,Epic,0.04,5.535265917702457
723,90,Whale,Legendary,0.01,44.80233904404113
723,90,Casual,Common,0.5,1.0953108083897738
723,90,Casual,Rare,0.15,13.11445886401776
723,90,Casual,Epic,0.04,11.427305950374086
723,90,Casual,Legendary,0.01,45.36558975263301
724,90,Whale,Common,0.5,1.0707796657583957
724,90,Whale,Rare,0.15,1.3178317276802354
724,90,Whale,Epic,0.04,4.930492578337503
724,90,Whale,Legendary,0.01,15.321312721216584
724,90,Casual,Common,0.5,0.6650166735535578
724,90,Casual,Rare,0.15,4.077666129790228
724,90,Casual,Epic,0.04,5.081908409465557
724,90,Casual,Legendary,0.01,6.23509612402508
725,90,Whale,Common,0.5,0.7402707085228335
725,90,Whale,Rare,0.15,0.6249743633447844
725,90,Whale,Epic,0.04,5.2964007994376
725,90,Whale,Legendary,0.01,3.082073137274006
725,90,Casual,Common,0.5,0.44707024701624004
725,90,Casual,Rare,0.15,3.8507014886041775
725,90,Casual,Epic,0.04,21.88157824107497
725,90,Casual,Legendary,0.01,71.35674382639789
726,90,Whale,Common,0.5,0.31623877113632837
726,90,Whale,Rare,0.15,0.21574040263617256
726,90,Whale,Epic,0.04,2.720432798056473
726,90,Whale,Legendary,0.01,13.55329639763356
726,90,Casual,Common,0.5,1.8145826477872988
726,90,Casual,Rare,0.15,1.2488943067108826
726,90,Casual,Epic,0.04,8.487749513010339
726,90,Casual,Legendary,0.01,10.602878086557633
727,90,Whale,Common,0.5,0.7529704373390536
727,90,Whale,Rare,0.15,0.4428030596841326
727,90,Whale,Epic,0.04,8.736186690564365
727,90,Whale,Legendary,0.01,31.33459774016727
727,90,Casual,Common,0.5,1.3435163251047113
727,90,Casual,Rare,0.15,0.36652562473995853
727,90,Casual,Epic,0.04,15.38853482267034
727,90,Casual,Legendary,0.01,79.49134891801377
728,90,Whale,Common,0.5,0.28531240649799183
728,90,Whale,Rare,0.15,1.486485442575392
728,90,Whale,Epic,0.04,6.344662900592228
728,90,Whale,Legendary,0.01,21.45648169738087
728,90,Casual,Common,0.5,1.1942299979545203
728,90,Casual,Rare,0.15,1.7879495761734974
728,90,Casual,Epic,0.04,9.747512140354711
728,90,Casual,Legendary,0.01,16.18218468266522
729,90,Whale,Common,0.5,1.33364944539019
729,90,Whale,Rare,0.15,4.887781234233831
729,90,Whale,Epic,0.04,22.44178760619095
729,90,Whale,Legendary,0.01,54.12955787635928
729,90,Casual,Common,0.5,1.226200037830576
729,90,Casual,Rare,0.15,0.8580393279483616
729,90,Casual,Epic,0.04,30.776281975765723
729,90,Casual,Legendary,0.01,25.073949247153188
730,90,Whale,Common,0.5,0.23314058487638478
730,90,Whale,Rare,0.15,2.9987948931109814
730,90,Whale,Epic,0.04,19.265332488215346
730,90,Whale,Legendary,0.01,135.6998401036204
730,90,Casual,Common,0.5,0.9522138302559779
730,90,Casual,Rare,0.15,1.5636390546314882
730,90,Casual,Epic,0.04,22.70814688408682
730,90,Casual,Legendary,0.01,28.199250014674508
731,90,Whale,Common,0.5,0.04854210968333465
731,90,Whale,Rare,0.15,0.4324641418620667
731,90,Whale,Epic,0.04,11.03336709979306
731,90,Whale,Legendary,0.01,3.9217964856155505
731,90,Casual,Common,0.5,1.975655180236167
731,90,Casual,Rare,0.15,1.2503060124450929
731,90,Casual,Epic,0.04,1.942192527883527
731,90,Casual,Legendary,0.01,3.201232557181895
732,90,Whale,Common,0.5,0.3244003667304334
732,90,Whale,Rare,0.15,0.06520971000386185
732,90,Whale,Epic,0.04,12.514408778992633
732,90,Whale,Legendary,0.01,104.90674990557426
732,90,Casual,Common,0.5,0.6499272220290953
732,90,Casual,Rare,0.15,1.2821961077330244
732,90,Casual,Epic,0.04,2.711464753153395
732,90,Casual,Legendary,0.01,6.172677103525848
733,90,Whale,Common,0.5,0.12498860055443986
733,90,Whale,Rare,0.15,2.999414025284629
733,90,Whale,Epic,0.04,6.532915942523316
733,90,Whale,Legendary,0.01,7.495651134885105
733,90,Casual,Common,0.5,2.1840738692098616
733,90,Casual,Rare,0.15,18.49755517023459
733,90,Casual,Epic,0.04,17.3206312413662
733,90,Casual,Legendary,0.01,28.33431938706533
734,90,Whale,Common,0.5,0.7503536057854304
734,90,Whale,Rare,0.15,2.60891951547843
734,90,Whale,Epic,0.04,9.262253203336412
734,90,Whale,Legendary,0.01,227.3329003348355
734,90,Casual,Common,0.5,1.8675593813472546
734,90,Casual,Rare,0.15,6.092270159108133
734,90,Casual,Epic,0.04,21.90528728885916
734,90,Casual,Legendary,0.01,89.85907409262974
735,90,Whale,Common,0.5,0.07819548865840764
735,90,Whale,Rare,0.15,2.747073919639725
735,90,Whale,Epic,0.04,2.7485341528740705
735,90,Whale,Legendary,0.01,18.090313349211325
735,90,Casual,Common,0.5,0.17626804913847763
735,90,Casual,Rare,0.15,19.46061556774404
735,90,Casual,Epic,0.04,48.31392718985644
735,90,Casual,Legendary,0.01,133.95529023255506
736,90,Whale,Common,0.5,0.6147643830317226
736,90,Whale,Rare,0.15,0.30182611112401136
736,90,Whale,Epic,0.04,6.980522916325663
736,90,Whale,Legendary,0.01,136.34155064578337
736,90,Casual,Common,0.5,0.22767993483198806
736,90,Casual,Rare,0.15,0.252554827529406
736,90,Casual,Epic,0.04,44.39298241852207
736,90,Casual,Legendary,0.01,88.43025085306907
737,90,Whale,Common,0.5,0.16409569299636917
737,90,Whale,Rare,0.15,0.5498409676496258
737,90,Whale,Epic,0.04,11.178957634946403
737,90,Whale,Legendary,0.01,14.385073577601498
737,90,Casual,Common,0.5,1.6483844073898506
737,90,Casual,Rare,0.15,2.522311928897078
737,90,Casual,Epic,0.04,26.017128343055823
737,90,Casual,Legendary,0.01,110.84859850220934
738,90,Whale,Common,0.5,0.4647884104823664
738,90,Whale,Rare,0.15,1.789465699129892
738,90,Whale,Epic,0.04,2.7199780137950813
738,90,Whale,Legendary,0.01,93.4224123731191
738,90,Casual,Common,0.5,2.035851433860227
738,90,Casual,Rare,0.15,10.938625647822777
738,90,Casual,Epic,0.04,5.986117473668059
738,90,Casual,Legendary,0.01,24.13844101161288
739,90,Whale,Common,0.5,0.2055087519566341
739,90,Whale,Rare,0.15,0.3704003995258045
739,90,Whale,Epic,0.04,10.355259843686042
739,90,Whale,Legendary,0.01,180.9344912785067
739,90,Casual,Common,0.5,0.17497224914350662
739,90,Casual,Rare,0.15,6.902795603012083
739,90,Casual,Epic,0.04,20.88007705569516
739,90,Casual,Legendary,0.01,204.08435677319918
740,90,Whale,Common,0.5,0.24691382236415574
740,90,Whale,Rare,0.15,0.3526101165131106
740,90,Whale,Epic,0.04,17.427263425023494
740,90,Whale,Legendary,0.01,10.916867359944439
740,90,Casual,Common,0.5,0.3701564663259739
740,90,Casual,Rare,0.15,1.6781194591024864
740,90,Casual,Epic,0.04,34.70037762145621
740,90,Casual,Legendary,0.01,107.28017146529386
741,90,Whale,Common,0.5,0.6455568818458147
741,90,Whale,Rare,0.15,1.4455359854236796
741,90,Whale,Epic,0.04,23.11510566981632
741,90,Whale,Legendary,0.01,29.57190116696772
741,90,Casual,Common,0.5,0.9071770327521416
741,90,Casual,Rare,0.15,12.503848291539738
741,90,Casual,Epic,0.04,10.3747625322747
741,90,Casual,Legendary,0.01,7.0044804313333735
742,90,Whale,Common,0.5,1.689159167059633
742,90,Whale,Rare,0.15,0.8195223452693782
742,90,Whale,Epic,0.04,7.007363547086621
742,90,Whale,Legendary,0.01,5.279084102446415
742,90,Casual,Common,0.5,1.3017883926555922
742,90,Casual,Rare,0.15,15.938836262377764
742,90,Casual,Epic,0.04,8.102226613950814
742,90,Casual,Legendary,0.01,11.291762630009066
743,90,Whale,Common,0.5,0.3957019383801361
743,90,Whale,Rare,0.15,1.6732616155254967
743,90,Whale,Epic,0.04,4.077214347924723
743,90,Whale,Legendary,0.01,139.95061139493455
743,90,Casual,Common,0.5,1.7183785345651574
743,90,Casual,Rare,0.15,3.5483115461150176
743,90,Casual,Epic,0.04,8.678694198534494
743,90,Casual,Legendary,0.01,28.404619830642627
744,90,Whale,Common,0.5,0.31851562837136665
744,90,Whale,Rare,0.15,4.320324823231224
744,90,Whale,Epic,0.04,6.233510688513022
744,90,Whale,Legendary,0.01,130.41741414635243
744,90,Casual,Common,0.5,1.8380674018600667
744,90,Casual,Rare,0.15,4.029454780696129
744,90,Casual,Epic,0.04,27.62557355968605
744,90,Casual,Legendary,0.01,88.85873328930714
745,90,Whale,Common,0.5,0.4315803215496227
745,90,Whale,Rare,0.15,6.421430669200212
745,90,Whale,Epic,0.04,5.0460207617288475
745,90,Whale,Legendary,0.01,28.434541770361378
745,90,Casual,Common,0.5,1.08041510190239
745,90,Casual,Rare,0.15,1.8314594649572167
745,90,Casual,Epic,0.04,17.01009143466889
745,90,Casual,Legendary,0.01,85.93529764321393
746,90,Whale,Common,0.5,0.11928779673753019
746,90,Whale,Rare,0.15,1.3343565232517123
746,90,Whale,Epic,0.04,9.80166636866418
746,90,Whale,Legendary,0.01,32.46485184846534
746,90,Casual,Common,0.5,0.4673971297276427
746,90,Casual,Rare,0.15,0.6063866688165779
746,90,Casual,Epic,0.04,1.5581794995183251
746,90,Casual,Legendary,0.01,0.9457394480366741
747,90,Whale,Common,0.5,0.23240460199086155
747,90,Whale,Rare,0.15,1.8817241313082427
747,90,Whale,Epic,0.04,4.827896951630655
747,90,Whale,Legendary,0.01,48.136835569268925
747,90,Casual,Common,0.5,0.9067067525693712
747,90,Casual,Rare,0.15,1.9267589042026658
747,90,Casual,Epic,0.04,80.59454063603764
747,90,Casual,Legendary,0.01,174.892875814518
748,90,Whale,Common,0.5,0.4859364970180742
748,90,Whale,Rare,0.15,1.0707580007849866
748,90,Whale,Epic,0.04,3.7970216786340893
748,90,Whale,Legendary,0.01,158.91283486627518
748,90,Casual,Common,0.5,0.412745031540622
748,90,Casual,Rare,0.15,11.32462955915534
748,90,Casual,Epic,0.04,10.457545772931988
748,90,Casual,Legendary,0.01,23.783390371927485
749,90,Whale,Common,0.5,0.07167556578171884
749,90,Whale,Rare,0.15,2.6900418701619873
749,90,Whale,Epic,0.04,6.098930485262354
749,90,Whale,Legendary,0.01,153.08635108226153
749,90,Casual,Common,0.5,7.52337127889682
749,90,Casual,Rare,0.15,2.0820274648833816
749,90,Casual,Epic,0.04,43.89550260033315
749,90,Casual,Legendary,0.01,33.7714656513429
750,90,Whale,Common,0.5,0.13838251745140995
750,90,Whale,Rare,0.15,2.5979190568153605
750,90,Whale,Epic,0.04,10.566867375496951
750,90,Whale,Legendary,0.01,124.83968604506964
750,90,Casual,Common,0.5,0.2449009987906413
750,90,Casual,Rare,0.15,2.0225600099097076
750,90,Casual,Epic,0.04,18.754071577137392
750,90,Casual,Legendary,0.01,9.43293455493022
751,90,Whale,Common,0.5,0.2857588087633134
751,90,Whale,Rare,0.15,2.3750428199862648
751,90,Whale,Epic,0.04,9.482358065013438
751,90,Whale,Legendary,0.01,57.666488005005846
751,90,Casual,Common,0.5,0.8722492472584281
751,90,Casual,Rare,0.15,0.2932453445698395
751,90,Casual,Epic,0.04,18.971262082228037
751,90,Casual,Legendary,0.01,68.9078868797609
752,90,Whale,Common,0.5,0.24271155839813266
752,90,Whale,Rare,0.15,0.1649181427831806
752,90,Whale,Epic,0.04,18.41083968571116
752,90,Whale,Legendary,0.01,36.51834434594591
752,90,Casual,Common,0.5,0.705314335906367
752,90,Casual,Rare,0.15,17.44201140428236
752,90,Casual,Epic,0.04,16.444489351137722
752,90,Casual,Legendary,0.01,33.008645925144826
753,90,Whale,Common,0.5,2.5077913039457655
753,90,Whale,Rare,0.15,6.291138812734796
753,90,Whale,Epic,0.04,13.042549039811187
753,90,Whale,Legendary,0.01,43.7512549518252
753,90,Casual,Common,0.5,0.33729758602742976
753,90,Casual,Rare,0.15,5.075649180457957
753,90,Casual,Epic,0.04,21.423773515734094
753,90,Casual,Legendary,0.01,429.9559740910767
754,90,Whale,Common,0.5,0.12881880460432388
754,90,Whale,Rare,0.15,2.380983138397115
754,90,Whale,Epic,0.04,7.164000362192496
754,90,Whale,Legendary,0.01,44.86400767553588
754,90,Casual,Common,0.5,0.5525998023082896
754,90,Casual,Rare,0.15,2.152964594912084
754,90,Casual,Epic,0.04,31.013692972489398
754,90,Casual,Legendary,0.01,71.2401581339426
755,90,Whale,Common,0.5,1.0841432475184296
755,90,Whale,Rare,0.15,0.7820656469434004
755,90,Whale,Epic,0.04,23.42826369726177
755,90,Whale,Legendary,0.01,29.565705849683027
755,90,Casual,Common,0.5,3.649885110337029
755,90,Casual,Rare,0.15,5.560059768342917
755,90,Casual,Epic,0.04,0.8726114490410876
755,90,Casual,Legendary,0.01,15.067275807210063
756,90,Whale,Common,0.5,0.30401063061680406
756,90,Whale,Rare,0.15,0.7189511199606741
756,90,Whale,Epic,0.04,13.543043710099681
756,90,Whale,Legendary,0.01,14.02891841587556
756,90,Casual,Common,0.5,4.184174986938604
756,90,Casual,Rare,0.15,23.831915085078624
756,90,Casual,Epic,0.04,33.27727653377824
756,90,Casual,Legendary,0.01,41.74874401548369
757,90,Whale,Common,0.5,0.05760791288291576
757,90,Whale,Rare,0.15,1.1396598250314176
757,90,Whale,Epic,0.04,10.467029204779537
757,90,Whale,Legendary,0.01,22.95688555277973
757,90,Casual,Common,0.5,1.5547777986099254
757,90,Casual,Rare,0.15,3.1697757573199734
757,90,Casual,Epic,0.04,12.9787521561836
757,90,Casual,Legendary,0.01,9.83263286993117
758,90,Whale,Common,0.5,0.09286978676314321
758,90,Whale,Rare,0.15,3.460758690789186
758,90,Whale,Epic,0.04,4.060936269788937
758,90,Whale,Legendary,0.01,182.10802835255492
758,90,Casual,Common,0.5,0.7315410783437463
758,90,Casual,Rare,0.15,1.943599071726749
758,90,Casual,Epic,0.04,49.988617345719156
758,90,Casual,Legendary,0.01,44.2545694510033
759,90,Whale,Common,0.5,0.20070512145492106
759,90,Whale,Rare,0.15,1.6055599441706745
759,90,Whale,Epic,0.04,5.666964587519736
759,90,Whale,Legendary,0.01,10.681951287671
759,90,Casual,Common,0.5,0.5637282775342806
759,90,Casual,Rare,0.15,6.724127365659753
759,90,Casual,Epic,0.04,2.817400445665441
759,90,Casual,Legendary,0.01,5.3304675871325875
760,90,Whale,Common,0.5,0.3395002915510751
760,90,Whale,Rare,0.15,3.4494462002133406
760,90,Whale,Epic,0.04,7.796721033691073
760,90,Whale,Legendary,0.01,12.167165937684906
760,90,Casual,Common,0.5,1.4957843501528465
760,90,Casual,Rare,0.15,5.269675221660759
760,90,Casual,Epic,0.04,16.376987136618695
760,90,Casual,Legendary,0.01,18.255016326890676
761,90,Whale,Common,0.5,1.0283427412914954
761,90,Whale,Rare,0.15,5.082449784928294
761,90,Whale,Epic,0.04,7.799552879970225
761,90,Whale,Legendary,0.01,17.02723539213895
761,90,Casual,Common,0.5,0.1997880312210254
761,90,Casual,Rare,0.15,4.873160570773538
761,90,Casual,Epic,0.04,7.604916920715479
761,90,Casual,Legendary,0.01,190.07670712224618
762,90,Whale,Common,0.5,0.3145659722957563
762,90,Whale,Rare,0.15,0.7196805688471277
762,90,Whale,Epic,0.04,10.115395481198764
762,90,Whale,Legendary,0.01,38.502383316154095
762,90,Casual,Common,0.5,1.0055884114198637
762,90,Casual,Rare,0.15,7.583736423637549
762,90,Casual,Epic,0.04,18.711420075348055
762,90,Casual,Legendary,0.01,111.49391880456845
763,90,Whale,Common,0.5,0.5433879984690554
763,90,Whale,Rare,0.15,0.2535129053373186
763,90,Whale,Epic,0.04,43.31201351760784
763,90,Whale,Legendary,0.01,180.07857616326092
763,90,Casual,Common,0.5,2.6968624541422925
763,90,Casual,Rare,0.15,1.0567532966924742
763,90,Casual,Epic,0.04,12.412938652779424
763,90,Casual,Legendary,0.01,46.73737828730823
764,90,Whale,Common,0.5,0.02837105546757362
764,90,Whale,Rare,0.15,0.5547751577131226
764,90,Whale,Epic,0.04,4.5021286998561605
764,90,Whale,Legendary,0.01,5.000733289830639
764,90,Casual,Common,0.5,1.200310685267629
764,90,Casual,Rare,0.15,4.134671709252515
764,90,Casual,Epic,0.04,34.8685575038512
764,90,Casual,Legendary,0.01,16.146672118937722
765,90,Whale,Common,0.5,0.13987640604678517
765,90,Whale,Rare,0.15,0.9821321825395719
765,90,Whale,Epic,0.04,1.2689885470356381
765,90,Whale,Legendary,0.01,4.190436675045879
765,90,Casual,Common,0.5,0.31848187974318454
765,90,Casual,Rare,0.15,8.785804424620887
765,90,Casual,Epic,0.04,58.58013565399206
765,90,Casual,Legendary,0.01,131.8880053139553
766,90,Whale,Common,0.5,0.11167542299498133
766,90,Whale,Rare,0.15,12.987010254077862
766,90,Whale,Epic,0.04,3.7042522424161994
766,90,Whale,Legendary,0.01,192.84657541956662
766,90,Casual,Common,0.5,0.5131696942187775
766,90,Casual,Rare,0.15,1.5508296491180407
766,90,Casual,Epic,0.04,20.105676666020496
766,90,Casual,Legendary,0.01,70.3033091422679
767,90,Whale,Common,0.5,1.0700059256768812
767,90,Whale,Rare,0.15,1.3521071181268987
767,90,Whale,Epic,0.04,3.3681310174733405
767,90,Whale,Legendary,0.01,161.81348398970513
767,90,Casual,Common,0.5,1.7610912843016602
767,90,Casual,Rare,0.15,0.25095935152339915
767,90,Casual,Epic,0.04,1.4930607549790258
767,90,Casual,Legendary,0.01,1.6903132243690342
768,90,Whale,Common,0.5,0.06147175302330659
768,90,Whale,Rare,0.15,3.3593729461267574
768,90,Whale,Epic,0.04,6.709138619878672
768,90,Whale,Legendary,0.01,105.41980554118703
768,90,Casual,Common,0.5,1.0618720950610667
768,90,Casual,Rare,0.15,3.253693198045166
768,90,Casual,Epic,0.04,3.420999435844455
768,90,Casual,Legendary,0.01,25.047159444820757
769,90,Whale,Common,0.5,0.9001650800039651
769,90,Whale,Rare,0.15,1.6829658394749238
769,90,Whale,Epic,0.04,5.691027721695722
769,90,Whale,Legendary,0.01,158.78461058200347
769,90,Casual,Common,0.5,0.9646165332138144
769,90,Casual,Rare,0.15,5.000475284389148
769,90,Casual,Epic,0.04,40.40796822249816
769,90,Casual,Legendary,0.01,239.9419759429088
770,90,Whale,Common,0.5,0.5400114513526088
770,90,Whale,Rare,0.15,0.23249681421905732
770,90,Whale,Epic,0.04,4.259955152785805
770,90,Whale,Legendary,0.01,140.52401136280784
770,90,Casual,Common,0.5,1.9669688106378902
770,90,Casual,Rare,0.15,4.843925255238292
770,90,Casual,Epic,0.04,5.8482118320113425
770,90,Casual,Legendary,0.01,54.11972584879611
771,90,Whale,Common,0.5,0.6060020061408179
771,90,Whale,Rare,0.15,1.366464465896608
771,90,Whale,Epic,0.04,14.4956713250846
771,90,Whale,Legendary,0.01,30.407156181414138
771,90,Casual,Common,0.5,0.5408444754663261
771,90,Casual,Rare,0.15,5.508385518674037
771,90,Casual,Epic,0.04,6.605815682295393
771,90,Casual,Legendary,0.01,2.5878760752885284
772,90,Whale,Common,0.5,0.15372992676478275
772,90,Whale,Rare,0.15,1.4012535454645159
772,90,Whale,Epic,0.04,19.003740448600393
772,90,Whale,Legendary,0.01,9.673338413173582
772,90,Casual,Common,0.5,5.2653411868590405
772,90,Casual,Rare,0.15,1.8079219331051437
772,90,Casual,Epic,0.04,22.05712357139359
772,90,Casual,Legendary,0.01,69.06412616410972
773,90,Whale,Common,0.5,0.257828279423297
773,90,Whale,Rare,0.15,1.5862003785530183
773,90,Whale,Epic,0.04,8.944371081139508
773,90,Whale,Legendary,0.01,123.82766980013494
773,90,Casual,Common,0.5,4.256137473885058
773,90,Casual,Rare,0.15,3.1721532317426195
773,90,Casual,Epic,0.04,9.323654130859653
773,90,Casual,Legendary,0.01,12.208877233799532
774,90,Whale,Common,0.5,0.27122924098529383
774,90,Whale,Rare,0.15,5.010427578151223
774,90,Whale,Epic,0.04,6.608223971808086
774,90,Whale,Legendary,0.01,176.29317853862415
774,90,Casual,Common,0.5,1.5044420269806875
774,90,Casual,Rare,0.15,9.837306715146703
774,90,Casual,Epic,0.04,7.917389944444888
774,90,Casual,Legendary,0.01,21.312030818647663
775,90,Whale,Common,0.5,0.7446281684730649
775,90,Whale,Rare,0.15,0.612608565105336
775,90,Whale,Epic,0.04,8.823694927414229
775,90,Whale,Legendary,0.01,156.26401606306274
775,90,Casual,Common,0.5,0.44334017814278637
775,90,Casual,Rare,0.15,13.678944044159927
775,90,Casual,Epic,0.04,10.161167778534628
775,90,Casual,Legendary,0.01,9.63615624516846
776,90,Whale,Common,0.5,0.5752773777912215
776,90,Whale,Rare,0.15,6.858389271662816
776,90,Whale,Epic,0.04,22.412204368168744
776,90,Whale,Legendary,0.01,32.894579894191324
776,90,Casual,Common,0.5,0.38572928711466165
776,90,Casual,Rare,0.15,3.3354075833947
776,90,Casual,Epic,0.04,10.5599492962791
776,90,Casual,Legendary,0.01,10.280855049180387
777,90,Whale,Common,0.5,0.8023630206949375
777,90,Whale,Rare,0.15,1.3698361281574778
777,90,Whale,Epic,0.04,10.997114442430922
777,90,Whale,Legendary,0.01,167.43923162435942
777,90,Casual,Common,0.5,0.8627814186260587
777,90,Casual,Rare,0.15,1.667052860820108
777,90,Casual,Epic,0.04,20.28111148443217
777,90,Casual,Legendary,0.01,83.69543634192573
778,90,Whale,Common,0.5,0.5230057562119453
778,90,Whale,Rare,0.15,2.162301605269611
778,90,Whale,Epic,0.04,6.41814154787018
778,90,Whale,Legendary,0.01,130.45495617288043
778,90,Casual,Common,0.5,7.320869571359083
778,90,Casual,Rare,0.15,3.12520945609501
778,90,Casual,Epic,0.04,12.620039259148903
778,90,Casual,Legendary,0.01,6.738243093880556
779,90,Whale,Common,0.5,0.26255455449989246
779,90,Whale,Rare,0.15,5.5131844123936435
779,90,Whale,Epic,0.04,4.383586471966183
779,90,Whale,Legendary,0.01,32.976488495198815
779,90,Casual,Common,0.5,0.4322872990977474
779,90,Casual,Rare,0.15,17.233727645581183
779,90,Casual,Epic,0.04,25.951100921170244
779,90,Casual,Legendary,0.01,10.880307638970624
780,90,Whale,Common,0.5,0.5112191002099721
780,90,Whale,Rare,0.15,2.0776485531384945
780,90,Whale,Epic,0.04,6.951877977806394
780,90,Whale,Legendary,0.01,16.094532239639733
780,90,Casual,Common,0.5,2.1289156589136273
780,90,Casual,Rare,0.15,11.163903798509612
780,90,Casual,Epic,0.04,15.99216143314687
780,90,Casual,Legendary,0.01,104.96672403413213
781,90,Whale,Common,0.5,0.5625324358001769
